article,date,views,id
Microsoft,2018-09-01,221910,new_york_university:microsoft
Microsoft,2018-10-01,286288,new_york_university:microsoft
Microsoft,2018-11-01,225722,new_york_university:microsoft
Microsoft,2018-12-01,215720,new_york_university:microsoft
Microsoft,2019-01-01,239241,new_york_university:microsoft
Microsoft,2019-02-01,212575,new_york_university:microsoft
Microsoft,2019-03-01,225625,new_york_university:microsoft
Microsoft,2019-04-01,227538,new_york_university:microsoft
Microsoft,2019-05-01,235327,new_york_university:microsoft
Microsoft,2019-06-01,217153,new_york_university:microsoft
Microsoft,2019-07-01,240769,new_york_university:microsoft
Microsoft,2019-08-01,256220,new_york_university:microsoft
Microsoft,2019-09-01,301535,new_york_university:microsoft
Microsoft,2019-10-01,324500,new_york_university:microsoft
Microsoft,2019-11-01,429755,new_york_university:microsoft
Microsoft,2019-12-01,321185,new_york_university:microsoft
Microsoft,2020-01-01,266209,new_york_university:microsoft
Microsoft,2020-02-01,248317,new_york_university:microsoft
Microsoft,2020-03-01,275370,new_york_university:microsoft
Microsoft,2020-04-01,314039,new_york_university:microsoft
Microsoft,2020-05-01,287629,new_york_university:microsoft
Microsoft,2020-06-01,254035,new_york_university:microsoft
Microsoft,2020-07-01,263158,new_york_university:microsoft
Microsoft,2020-08-01,310741,new_york_university:microsoft
Microsoft,2020-09-01,294350,new_york_university:microsoft
Microsoft,2020-10-01,358134,new_york_university:microsoft
Microsoft,2020-11-01,388598,new_york_university:microsoft
Sons of Anarchy,2015-10-01,314611,causal_inference:sons_of_anarchy
Sons of Anarchy,2015-11-01,265209,causal_inference:sons_of_anarchy
Sons of Anarchy,2015-12-01,275198,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-01-01,333483,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-02-01,283878,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-03-01,251062,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-04-01,217394,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-05-01,220383,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-06-01,208901,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-07-01,239161,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-08-01,229660,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-09-01,220554,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-10-01,223364,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-11-01,212730,causal_inference:sons_of_anarchy
Sons of Anarchy,2016-12-01,224882,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-01-01,263791,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-02-01,221435,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-03-01,248710,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-04-01,216411,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-05-01,266652,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-06-01,209400,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-07-01,219266,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-08-01,201924,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-09-01,180687,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-10-01,172825,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-11-01,163847,causal_inference:sons_of_anarchy
Sons of Anarchy,2017-12-01,157788,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-01-01,206095,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-02-01,185864,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-03-01,189119,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-04-01,173646,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-05-01,172427,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-06-01,201553,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-07-01,223416,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-08-01,256755,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-09-01,268658,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-10-01,166750,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-11-01,146118,causal_inference:sons_of_anarchy
Sons of Anarchy,2018-12-01,107146,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-01-01,121744,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-02-01,118758,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-03-01,138564,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-04-01,122715,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-05-01,135697,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-06-01,136282,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-07-01,137651,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-08-01,148839,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-09-01,141218,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-10-01,145431,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-11-01,124257,causal_inference:sons_of_anarchy
Sons of Anarchy,2019-12-01,114556,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-01-01,135745,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-02-01,115558,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-03-01,153941,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-04-01,232311,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-05-01,226905,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-06-01,262720,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-07-01,267050,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-08-01,278264,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-09-01,217099,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-10-01,212544,causal_inference:sons_of_anarchy
Sons of Anarchy,2020-11-01,195733,causal_inference:sons_of_anarchy
Index of Economic Freedom,2015-10-01,12938,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2015-11-01,11683,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2015-12-01,10899,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-01-01,12770,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-02-01,15466,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-03-01,14904,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-04-01,13900,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-05-01,13220,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-06-01,14178,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-07-01,11648,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-08-01,11494,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-09-01,15636,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-10-01,14830,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-11-01,14920,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2016-12-01,15272,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-01-01,17396,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-02-01,20095,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-03-01,20171,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-04-01,21262,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-05-01,35173,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-06-01,30857,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-07-01,18670,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-08-01,21363,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-09-01,22428,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-10-01,24202,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-11-01,19046,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2017-12-01,30866,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-01-01,31758,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-02-01,28216,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-03-01,42648,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-04-01,32648,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-05-01,19074,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-06-01,19103,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-07-01,20112,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-08-01,29748,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-09-01,32303,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-10-01,33183,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-11-01,22045,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2018-12-01,20509,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-01-01,22395,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-02-01,21363,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-03-01,21171,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-04-01,22315,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-05-01,30578,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-06-01,31384,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-07-01,39946,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-08-01,71105,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-09-01,48677,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-10-01,55045,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-11-01,57838,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2019-12-01,293274,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-01-01,238771,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-02-01,131766,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-03-01,196303,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-04-01,419003,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-05-01,173166,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-06-01,147644,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-07-01,135010,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-08-01,156209,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-09-01,108210,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-10-01,27829,causal_inference:index_of_economic_freedom
Index of Economic Freedom,2020-11-01,25013,causal_inference:index_of_economic_freedom
John Wick films,2015-10-01,149469,causal_inference:john_wick_film
John Wick films,2015-11-01,40646,causal_inference:john_wick_film
John Wick films,2015-12-01,40039,causal_inference:john_wick_film
John Wick films,2016-01-01,44210,causal_inference:john_wick_film
John Wick films,2016-02-01,34869,causal_inference:john_wick_film
John Wick films,2016-03-01,35758,causal_inference:john_wick_film
John Wick films,2016-04-01,31398,causal_inference:john_wick_film
John Wick films,2016-05-01,19946,causal_inference:john_wick_film
John Wick films,2016-06-01,6966,causal_inference:john_wick_film
John Wick films,2016-07-01,7147,causal_inference:john_wick_film
John Wick films,2016-08-01,6032,causal_inference:john_wick_film
John Wick films,2016-09-01,5927,causal_inference:john_wick_film
John Wick films,2016-10-01,10037,causal_inference:john_wick_film
John Wick films,2016-11-01,8196,causal_inference:john_wick_film
John Wick films,2016-12-01,9114,causal_inference:john_wick_film
John Wick films,2017-01-01,14068,causal_inference:john_wick_film
John Wick films,2017-02-01,31494,causal_inference:john_wick_film
John Wick films,2017-03-01,10246,causal_inference:john_wick_film
John Wick films,2017-04-01,6466,causal_inference:john_wick_film
John Wick films,2017-05-01,8058,causal_inference:john_wick_film
John Wick films,2017-06-01,14947,causal_inference:john_wick_film
John Wick films,2017-07-01,9387,causal_inference:john_wick_film
John Wick films,2017-08-01,5870,causal_inference:john_wick_film
John Wick films,2017-09-01,4668,causal_inference:john_wick_film
John Wick films,2017-10-01,4857,causal_inference:john_wick_film
John Wick films,2017-11-01,3506,causal_inference:john_wick_film
John Wick films,2017-12-01,4774,causal_inference:john_wick_film
John Wick films,2018-01-01,4493,causal_inference:john_wick_film
John Wick films,2018-02-01,2620,causal_inference:john_wick_film
John Wick films,2018-03-01,2215,causal_inference:john_wick_film
John Wick films,2018-04-01,2485,causal_inference:john_wick_film
John Wick films,2018-05-01,103677,causal_inference:john_wick_film
John Wick films,2018-06-01,99290,causal_inference:john_wick_film
John Wick films,2018-07-01,104201,causal_inference:john_wick_film
John Wick films,2018-08-01,131845,causal_inference:john_wick_film
John Wick films,2018-09-01,125323,causal_inference:john_wick_film
John Wick films,2018-10-01,114271,causal_inference:john_wick_film
John Wick films,2018-11-01,123841,causal_inference:john_wick_film
John Wick films,2018-12-01,145184,causal_inference:john_wick_film
John Wick films,2019-01-01,299639,causal_inference:john_wick_film
John Wick films,2019-02-01,192756,causal_inference:john_wick_film
John Wick films,2019-03-01,198053,causal_inference:john_wick_film
John Wick films,2019-04-01,186913,causal_inference:john_wick_film
John Wick films,2019-05-01,1213229,causal_inference:john_wick_film
John Wick films,2019-06-01,627218,causal_inference:john_wick_film
John Wick films,2019-07-01,289948,causal_inference:john_wick_film
John Wick films,2019-08-01,274860,causal_inference:john_wick_film
John Wick films,2019-09-01,259496,causal_inference:john_wick_film
John Wick films,2019-10-01,193122,causal_inference:john_wick_film
John Wick films,2019-11-01,167905,causal_inference:john_wick_film
